timestamp_unix,product_string,usage_page,usage,interface_number,serial_number,report_length,report_hex
1788334840.629260063,EEG Signals,65535,2,1,UD2022081200650D,32,d98cfbb12f2d76099eb213343c9ee44a49d8e9f6965acaeea9eba594da4e4dd9
1788334840.633280277,EEG Signals,65535,2,1,UD2022081200650D,32,d0f664c4dc741f9724b2360a732ea7766826e345f7e8399724310f3c3ffb1c5b
1788334840.637274742,EEG Signals,65535,2,1,UD2022081200650D,32,b914bc64bfb79f3c4009d19295245b9a53c984f848314b7fa73b9b2208982bcc
1788334840.642286301,EEG Signals,65535,2,1,UD2022081200650D,32,1b68eb2be2efa809b32eafe87021d9d9642086593f56524370f69c5076b2a4f0
1788334840.646264553,EEG Signals,65535,2,1,UD2022081200650D,32,65ce390049925177ee2eb44a038ce7e683e24e7560934d51e864c45ee1624c4f
1788334840.649262667,EEG Signals,65535,2,1,UD2022081200650D,32,552fdb87f5bc0aade4472821fea7cefe1b55d42a321e7113465083c8c7c71e44
1788334840.653250217,EEG Signals,65535,2,1,UD2022081200650D,32,d3722726d4ba0f25d328a83aeacb76658c6c0905dfed7b34db7c970c5b7458e5
1788334840.657263517,EEG Signals,65535,2,1,UD2022081200650D,32,76ef893bdc7a5c450ca2f885a482ad2552c2deb6ac64101481616fe4e613c6c1
1788334840.661261320,EEG Signals,65535,2,1,UD2022081200650D,32,a8a4e267d35bc90063a8431e106524e1542ef199d2997fc39447c2f058481987
1788334840.665266991,EEG Signals,65535,2,1,UD2022081200650D,32,9c9b9597a53fd4ec4a801791d263bbe97add0f256a879e9aa599d42188eac314
1788334840.668271542,EEG Signals,65535,2,1,UD2022081200650D,32,3e2b6af7b5d949bb46644323f5f7cac2e2b4cbeded8ed35a5d648f66090f827b
1788334840.672280788,EEG Signals,65535,2,1,UD2022081200650D,32,73c9106d45626a61f8a88fb151d4b6f1b554e330dbbc8d8fc305578a60ce1622
1788334840.676278830,EEG Signals,65535,2,1,UD2022081200650D,32,dcf68548b50edff9e5c2ec98401b3d592885db38d1e0c3ac0bf53f0c7c97638c
1788334840.682272673,EEG Signals,65535,2,1,UD2022081200650D,32,edde50d13ddbc2a981308e7a1a8e2b90ee4dab1003c8a2abcd969378c9cc6756
1788334840.684291601,EEG Signals,65535,2,1,UD2022081200650D,32,eca38d6d8dd55b185274f61f9be3cc62094c19b251d5938e84b760445a6b24ba
1788334840.688273907,EEG Signals,65535,2,1,UD2022081200650D,32,46da30f8f66807458572943e4b1891eb32ac4747cea0f5a091849a4b48c919d9
1788334840.692253351,EEG Signals,65535,2,1,UD2022081200650D,32,cfbf3d21c32837d03aa7a58b3935583c660e5cf8951e1439f11bc12f327e2980
1788334840.696255922,EEG Signals,65535,2,1,UD2022081200650D,32,2459d1e8b556f1edddc057c31b0266567acb6cd6451b0c256b07f1a82ab8b4de
1788334840.700284481,EEG Signals,65535,2,1,UD2022081200650D,32,469c5fc9ffcb671c5f5600445664ac885dcb0292074bb3a7b5c9050f78d009a3
1788334840.704271078,EEG Signals,65535,2,1,UD2022081200650D,32,82c8ea80d497531ecb7a5d61cabfb55d6e45581454bd411069bc97c710909a28
1788334840.708274126,EEG Signals,65535,2,1,UD2022081200650D,32,5228c5124c8ef63d1c4ddf6579b40a409c617e7879cdf595ed602f543f85e66c
1788334840.711267471,EEG Signals,65535,2,1,UD2022081200650D,32,020d7d10a42202a59f9137853f84c994dedb36b5cd4bce46ecfd43fb3ce8f3e1
1788334840.716268778,EEG Signals,65535,2,1,UD2022081200650D,32,ed3f305d1c29fb9eab1644a19539f6e98023733087f26dd646d88289fdffd1cb
1788334840.721267223,EEG Signals,65535,2,1,UD2022081200650D,32,3521e756127c4ae8bd966ab97dd93d98f364587a8969aa0e77156aa10a50ba00
1788334840.723259449,EEG Signals,65535,2,1,UD2022081200650D,32,f15b0460a1871a33a38a0cf95e3c61fe07f544359f603939869bb088507bede2
1788334840.727276802,EEG Signals,65535,2,1,UD2022081200650D,32,672bab63e609f6cc8531fdf0b97627820cc4edd47f4a1bff8bdb2cb4a94ebd9b
1788334840.731273651,EEG Signals,65535,2,1,UD2022081200650D,32,ce62300fa1c807ebeac3f4ea93c8669de502c6d57ebc6dd4f648520d43d04ca6
1788334840.735281706,EEG Signals,65535,2,1,UD2022081200650D,32,25fbc66987ef082720f9c1064b0f69c1680aaef00c41d7f81bcfbd3973726808
1788334840.739279270,EEG Signals,65535,2,1,UD2022081200650D,32,71b44d8ef37de19d8e2af52f845367ab0054924242422bed55f56c9e228fbdfe
1788334840.743272781,EEG Signals,65535,2,1,UD2022081200650D,32,5bb71b63e90357eb175d24064bd8befe12c6f25b390bdeb8f164fdec53ee2a91
1788334840.747264147,EEG Signals,65535,2,1,UD2022081200650D,32,6432b683000c2f202401cbe4878fd7cf0055a48d4057257161e862f1797c47b1
1788334840.750272751,EEG Signals,65535,2,1,UD2022081200650D,32,ff02b2330175e450f8d6db4775b352252a0791826f3cf79decb527bf3fec8dea
1788334840.754265070,EEG Signals,65535,2,1,UD2022081200650D,32,b6b00d964774ceaff70ea616762765c0a87f9596cb0c2df1858cb2143a39f52d
1788334840.760265827,EEG Signals,65535,2,1,UD2022081200650D,32,fcac9a373a83f666262e49456a754490b64800779fb5601ce80af950c80a9941
1788334840.762284517,EEG Signals,65535,2,1,UD2022081200650D,32,31ecf7feeb19c38825c1207ad40ba8030a9ff0b47cd78bcc4ce89eadae381241
1788334840.766280413,EEG Signals,65535,2,1,UD2022081200650D,32,ee07845003debb43e4a19848a35a635eb12f70491b44947bb3136fbc89da840b
1788334840.770285368,EEG Signals,65535,2,1,UD2022081200650D,32,6bdee03771f2e2e26a106866a594f0a7bdd40e9c953c7e61acf4a1da7434e4e3
1788334840.774275303,EEG Signals,65535,2,1,UD2022081200650D,32,195e75fdda0c0988d12c6674faf0c6eec0ccb0a01c4c32cc14b85002c7e16ef0
1788334840.778300762,EEG Signals,65535,2,1,UD2022081200650D,32,eccd6eaf767dd32eff13cca99b17ae4df3a0589d5a03b9b4c2fca2d8805e8e12
1788334840.783279181,EEG Signals,65535,2,1,UD2022081200650D,32,307a6148cd3466aaa885bc8e1189b384b5993be090dcb76f29cf66266b445c76
1788334840.786267757,EEG Signals,65535,2,1,UD2022081200650D,32,d7005749c6a37e65985764e62c8cc08ff12fa3bebabc1b4a8e4b422a3521ad94
1788334840.789277554,EEG Signals,65535,2,1,UD2022081200650D,32,2f9d61a8ed0f634e8b6bf25903b4d4255b942fb9ec76127c7af32b7a3b7507ca
1788334840.793317080,EEG Signals,65535,2,1,UD2022081200650D,32,6ec32d6e7dc564a99519c4ecda67c5417c74741bd373cfda6befe0bf61c83cc3
1788334840.799294949,EEG Signals,65535,2,1,UD2022081200650D,32,c2d45470cbe68aa04338eaf9960981485a661346bc25814bd2a990275bcb003b
1788334840.801271439,EEG Signals,65535,2,1,UD2022081200650D,32,aeaa7b3f474a720a9a8a264752ec25584046a4dd0d462781e5beef948519a231
1788334840.805274725,EEG Signals,65535,2,1,UD2022081200650D,32,7ab5f8dcf35fabb3d4a44fd088dd8e15c34626135ea5622b62e2a1e7f4383320
1788334840.809276819,EEG Signals,65535,2,1,UD2022081200650D,32,7578d89a493104086676b5f48c5c3e787882da42b3bd070bb8eb7599a08eb6d5
1788334840.813281298,EEG Signals,65535,2,1,UD2022081200650D,32,8f1b6da052bd2ae951726e114945dc1b0adf2c7613a6804224826b7aa7e375cb
1788334840.817263842,EEG Signals,65535,2,1,UD2022081200650D,32,7b96ea8916ffdb0cb92eb0657333e8d0071bfb7c80cd51f0564dd55158d4ba80
1788334840.821286917,EEG Signals,65535,2,1,UD2022081200650D,32,0ebc12eb65fc884a53b09c100171a77dfbe6808ec803ef9340ed684c03625f35
1788334840.825265884,EEG Signals,65535,2,1,UD2022081200650D,32,09a2658a61a7c9f0b0f4221e90e326d76b7071cf013f01291a7c20c302b17b01
1788334840.828268290,EEG Signals,65535,2,1,UD2022081200650D,32,14aeb6ca7abe5f0ae62dd78154e6df7f06ed1594e8f0dec16606887f329c1c26
1788334840.832281828,EEG Signals,65535,2,1,UD2022081200650D,32,66df3e1cb352373749b90bae4a3c264051f3c7dfc7e12532a8dac17d6bb701fb
1788334840.836286545,EEG Signals,65535,2,1,UD2022081200650D,32,39c0edc80ebaec3334754655cf7d1a6c701ef2bd9c913e706e75e904d82d1c37
1788334840.840281963,EEG Signals,65535,2,1,UD2022081200650D,32,89bec8546cd2492c43ea53b64639873249e8116575a05e47e60cd269768fa81b
1788334840.844273329,EEG Signals,65535,2,1,UD2022081200650D,32,aadb98646993f80accffe112d89f5c6bb51cd56fd22ac52121cf459b3a904eeb
1788334840.848272800,EEG Signals,65535,2,1,UD2022081200650D,32,dfc04bcf9a5b701996a432936f9bf6fa7bdfc0eefc1ac329db2a0d95fb2f92d0
1788334840.852275133,EEG Signals,65535,2,1,UD2022081200650D,32,07046cbfe459a4723a203853ca5af0715b4c383fa4be1a97bef2bcec893107b3
1788334840.856278181,EEG Signals,65535,2,1,UD2022081200650D,32,d627e2e5cf6c9b95a709dd60bad1059d0844244907af6d829d9128249d790b2f
1788334840.860271931,EEG Signals,65535,2,1,UD2022081200650D,32,216154ee860a92f8c007f09229dfdbab288f5dc0b6c9b4c18ccd0a743a7f3f18
1788334840.864296675,EEG Signals,65535,2,1,UD2022081200650D,32,7f80dc49535881f6f5c9bd6ffd79eace7ece4be26fa13b3d8d4075fb0989946c
1788334840.868292570,EEG Signals,65535,2,1,UD2022081200650D,32,1850164eefa5f0f8402051bdb2b5f68ffa1201cc9fe5625ec6109c80dc320dc6
1788334840.872278690,EEG Signals,65535,2,1,UD2022081200650D,32,e48e4b14989e30a8f33f8251b69a90a93e918728f68b18bffc6bf759013be967
1788334840.875292063,EEG Signals,65535,2,1,UD2022081200650D,32,94809a5ff23159b8053c2e18b77def136c4869cb166a997551ccc3dbfd44d9e9
1788334840.879284382,EEG Signals,65535,2,1,UD2022081200650D,32,5443daac6a587dc92f4c2224e355a72bce9f605f8bbbec998555e69ca48c8b44
1788334840.883302927,EEG Signals,65535,2,1,UD2022081200650D,32,b700009940cc4bf1e63b32baa0e1d5307f20e63bb1fef48ec102b75c032d6102
1788334840.887274265,EEG Signals,65535,2,1,UD2022081200650D,32,ca08621968e4dc2decb6aaecb104deeed5b4d1c5a9f97cbe8c894c7c73845a73
1788334840.891281843,EEG Signals,65535,2,1,UD2022081200650D,32,de6fbda4198a39d6fe8f04ae27e4d02fb3ec3e64ad423472ada64d1d65f65d05
1788334840.895262480,EEG Signals,65535,2,1,UD2022081200650D,32,b0ddfdd758f539cb81660347e28c344c3c40c002fb0e655d73b47dd7fc8e2036
1788334840.899276733,EEG Signals,65535,2,1,UD2022081200650D,32,dc7b7ecb58b6e3edcbb46c6e4b2799686db22363358b5a4c9c05c3885f51db34
1788334840.904320478,EEG Signals,65535,2,1,UD2022081200650D,32,f80d4e51e71e861cb456eae8b98077d73e0d39ffc459b1519796284962cbdbf0
1788334840.907284021,EEG Signals,65535,2,1,UD2022081200650D,32,1991a9ecb978fb105ea524527870d039ff3dac385e752976bff652848ef7def7
1788334840.910280466,EEG Signals,65535,2,1,UD2022081200650D,32,ed41ebad0536efa0a35ac1940617020e46504026cea8b54048c4e74d4930ce1d
1788334840.914277077,EEG Signals,65535,2,1,UD2022081200650D,32,8f9c528eee9df640867bdfd18cc8a3c1c2b1b867bd8710ccfeec570fc055e4c1
1788334840.918269873,EEG Signals,65535,2,1,UD2022081200650D,32,d99ec51893e1edde2047ab923d8a5eaa074165400cd3dc5525a002345e67194c
1788334840.922277451,EEG Signals,65535,2,1,UD2022081200650D,32,0fe833f70f99fd5c7f7282380cce8ee88ad537f764e0da29954b8b0c2a683b0f
1788334840.926292419,EEG Signals,65535,2,1,UD2022081200650D,32,d470ed21b8d2b2d79afebc35433ab62f21ba4818778ec7d0f384c361a8ad9ca8
1788334840.930275679,EEG Signals,65535,2,1,UD2022081200650D,32,36246ed3e83e4e21c36798e94086396c331460069a5a72dbb667a0e2d8b24f19
1788334840.934278727,EEG Signals,65535,2,1,UD2022081200650D,32,b15298aca35d45b23d81eb62074151f779fcb759e3880e400b930204c200151e
1788334840.938282728,EEG Signals,65535,2,1,UD2022081200650D,32,9f19bed920a8c9b82f31b5d10e710206f3d2551aa83591e69ca9f05d1850090c
1788334840.943275928,EEG Signals,65535,2,1,UD2022081200650D,32,98279b6dadc5d4923e344c3df706c48c98451157b4dbb0f2d2e7267a0e010834
1788334840.946272373,EEG Signals,65535,2,1,UD2022081200650D,32,553d68c6e066ca77b4a14a73176cfe7c6cd529755ba947be3bbd655c1c4dfc1c
1788334840.950264692,EEG Signals,65535,2,1,UD2022081200650D,32,26fd484ba6272b65efe6476fa376f3d535c6bae61d5937fc4f53c1739b45c347
1788334840.953268290,EEG Signals,65535,2,1,UD2022081200650D,32,8963269a49d8208c81cdb2aa88b0858aa80c00cb039324421c1637feafaa49a4
1788334840.957257748,EEG Signals,65535,2,1,UD2022081200650D,32,c07db3f7bcfb84519dd08bd0cf2ba10c278dee036c8e1003a07267f991fa9e13
1788334840.961280107,EEG Signals,65535,2,1,UD2022081200650D,32,4550ed8ded055237203f4ed7bce6f06e28850f352f90a44fb2b4d7b53aafa1ac
1788334840.965273619,EEG Signals,65535,2,1,UD2022081200650D,32,e0c98b2888c98b213cc940b63a8fba1dfa53ce0057555acf2e2bcd2d29affe42
1788334840.969266653,EEG Signals,65535,2,1,UD2022081200650D,32,537e1f69dc9d69c32d89ab88b7a89ac10b7c33a39a324c92d2a92a0e216c07f2
1788334840.973279953,EEG Signals,65535,2,1,UD2022081200650D,32,840f46a398d077f934e4fb6d087bc18c8d874047226965b838652fc47473382e
1788334840.977317095,EEG Signals,65535,2,1,UD2022081200650D,32,7af7a0148ac70baf0445867f26248916b62c7e7e50bc2401413a0d440af0c34b
1788334840.982301235,EEG Signals,65535,2,1,UD2022081200650D,32,b05f57a89a232e0c10a51d40ead89878ffcaee4e6b91971d9466ea68e1616c34
1788334840.985266209,EEG Signals,65535,2,1,UD2022081200650D,32,e7d95261ba2b8c9c40d2c7798ac85e2d597d5d56d20c43bd0f3c6f92b5c0c669
1788334840.989266157,EEG Signals,65535,2,1,UD2022081200650D,32,1cf214eb84a788c85601878948eceb99ea3a465d4cdd7c38a1a8262c777036f8
1788334840.992265701,EEG Signals,65535,2,1,UD2022081200650D,32,71cd1fa5da8cb6c8c9840a3cba4938ab0953b2e53c0c9da5838745ea8da2ed4c
1788334840.996295929,EEG Signals,65535,2,1,UD2022081200650D,32,de46f7519916d382d1e4b6867fd6e875b55f4dbcccc2a3e6aaf335096d5b8ab9
1788334841.000317335,EEG Signals,65535,2,1,UD2022081200650D,32,5e57e0da132e5978efec03492ffc4bb2711f66258f6028fefb3185f157c8a403
1788334841.004281759,EEG Signals,65535,2,1,UD2022081200650D,32,8cf02d5bfabf274a2e39a0471d5e2e427aa020da28f0141d581fdd5c50239e87
1788334841.008289099,EEG Signals,65535,2,1,UD2022081200650D,32,89008524a9f3def4a42a556d39a77a63701f9b5506aa844a7e16edc2ba6fdfd8
1788334841.012269497,EEG Signals,65535,2,1,UD2022081200650D,32,a90c67825b2e7a0456774237e0525fcb68b519b6b1b9d8349653fbecf0d21238
1788334841.016280890,EEG Signals,65535,2,1,UD2022081200650D,32,dc3b89471fc209356e9d3af8e0790762156b3b2eda8283e4008f01bb442cdda4
1788334841.021273613,EEG Signals,65535,2,1,UD2022081200650D,32,3c6dba12ca45855be3d40d33156d9fc6910035ee4fab44d4b17cde3157cc9cd5
1788334841.024264812,EEG Signals,65535,2,1,UD2022081200650D,32,a23d9e8a07d0a0625b9320a254b8277ff559776a44578212e275d0d8527076c0
1788334841.028306007,EEG Signals,65535,2,1,UD2022081200650D,32,ef221f2f277f06523aae458c3bec4dd14e9106e262d0a00cf2245c3c089b5738
1788334841.032296181,EEG Signals,65535,2,1,UD2022081200650D,32,ec121da981b390bdbc14114d30cf8c111c4d30e1934a2fb35302cea580a34cdc
1788334841.035280704,EEG Signals,65535,2,1,UD2022081200650D,32,dfd3638dd6e9fec5b751ba77c71c5f0b5bb9e60260582d0996452aed1cb840d0
1788334841.039283514,EEG Signals,65535,2,1,UD2022081200650D,32,888c37b206845062c8bf7c26c01452ceaa13c0bd7b5251e7f48f48fb8a87384e
1788334841.043277979,EEG Signals,65535,2,1,UD2022081200650D,32,5c5768e2e8cad81c5811309dba839489999b58d04496b1445757a533b26d32cc
1788334841.048297405,EEG Signals,65535,2,1,UD2022081200650D,32,0b15f7124f6e68af134de475bc847e4f09a1ce39b70c2239450fa6bd5be5cac1
1788334841.051271677,EEG Signals,65535,2,1,UD2022081200650D,32,c44a376a0ca741d3a6cc41372403ec13c71c1c5ca9f6f67a0b879b2f229984a6
1788334841.055276394,EEG Signals,65535,2,1,UD2022081200650D,32,a94855d1710d7deee5e7b99bf4daad003829c2a6b703df205896f2f545d9bc77
1788334841.061280727,EEG Signals,65535,2,1,UD2022081200650D,32,6ebedf8472cc274449b1ec8933e7dd2b6a68f61b8a41da732886f23af7eee4cf
1788334841.063285589,EEG Signals,65535,2,1,UD2022081200650D,32,76510a81dd06d0f44375e512e4a895518009e80dee50e8045aed1e451238ddea
1788334841.067283630,EEG Signals,65535,2,1,UD2022081200650D,32,73b6de5dee99ca8f4e58578d0a0b02b95d82c7e356c4747c56a97b01e7680b49
1788334841.071272850,EEG Signals,65535,2,1,UD2022081200650D,32,f2e99687489c75470e3ea0d4d3bc4a58fc095a5a301a6c4566a14daa232472e1
1788334841.074263334,EEG Signals,65535,2,1,UD2022081200650D,32,fdce04890988a32ed88b81b3e6d9e3c71faa050cd07f48196c7c4c030742cf83
1788334841.078277588,EEG Signals,65535,2,1,UD2022081200650D,32,7bfd72b2bf51e666d24a71a7fab1c734c1d01c52011565cab78e84742da9ab2b
1788334841.082269192,EEG Signals,65535,2,1,UD2022081200650D,32,f952968b9c6825fe9f1666c5fb4fa8d4f37d7968537f42ff88661fce8e8b5062
1788334841.087290525,EEG Signals,65535,2,1,UD2022081200650D,32,cd63a12b15d6c18ad6e9b98dfa8499ee63265bd991cb2e60302a2dd9e9392e5d
1788334841.090271473,EEG Signals,65535,2,1,UD2022081200650D,32,f2f4fa9dd5c3bae3b2377d2925899e4e18e10cedef657d2e17f51fc849ae79a7
1788334841.094274998,EEG Signals,65535,2,1,UD2022081200650D,32,36b166a10c3c149a889746a404a97720e8d3419a67a2cb8e605ad14ffc3a747a
1788334841.098287106,EEG Signals,65535,2,1,UD2022081200650D,32,88e24b9242b2f9f7a43d7dcb24a9ecd1551bd626e7da38739c5613244e0bcf54
1788334841.102271318,EEG Signals,65535,2,1,UD2022081200650D,32,5a68bc7db62daefaa6f83fe33b46978ef5dc9a8a41e3e9c7d15973c7643950dc
1788334841.106284618,EEG Signals,65535,2,1,UD2022081200650D,32,884d5fc5ff293e91f260277ed8684378baeb398edd47d1be262fcba8086b2237
1788334841.110282421,EEG Signals,65535,2,1,UD2022081200650D,32,4319c70e68fdc241912fa8e6fd84d40d01501400aafc1b821befbf7f19c7e8d8
1788334841.113277197,EEG Signals,65535,2,1,UD2022081200650D,32,ce61b6e4aa354cc592f033eb623edcd46ab60a566042f4f3cf4d7024b44e9896
1788334841.117271900,EEG Signals,65535,2,1,UD2022081200650D,32,acd7a28b859bf513e17ec64463d681f7ebca2af0637b7d64d27fe67c345d62c7
1788334841.121291161,EEG Signals,65535,2,1,UD2022081200650D,32,150e6f4be588b2d0551d66521b12d0cb0973c369dadae83575a47ac1cc78bdf0
1788334841.126281261,EEG Signals,65535,2,1,UD2022081200650D,32,82a112ccc5cb5cade439a8d38363974a3b251fb8bb57fc6552f2d104764c53b8
1788334841.129285097,EEG Signals,65535,2,1,UD2022081200650D,32,65a709cbbf97d41c80661ccb853150e94aa8843bf122d044e945f91264553768
1788334841.134290218,EEG Signals,65535,2,1,UD2022081200650D,32,74eb66c1a3f3394482b074557cc03ecfc49288c8e38eaefcce12267a59ba09e8
1788334841.137289524,EEG Signals,65535,2,1,UD2022081200650D,32,4bc8def12c4f5bba15bb436792ea2a9193e86dbd8a1aa15a57e08b4565f7724d
1788334841.141313076,EEG Signals,65535,2,1,UD2022081200650D,32,bbe00cdef7a996474bb00c0f202f3a871676841f88ea6ffae07b897e43b6f87a
1788334841.145279169,EEG Signals,65535,2,1,UD2022081200650D,32,9ec97924759cbbe3b3d886d95c6e6f53ab82284db2d9e50e2840533ea5a33501
1788334841.149278641,EEG Signals,65535,2,1,UD2022081200650D,32,462120a9656b9fea2e67932d58f698c87c1df2b3ec32e542a9c34f4cc83bb570
1788334841.153277159,EEG Signals,65535,2,1,UD2022081200650D,32,dae18469669d048b5ba55512741ad336b6644fd6b5b02fbdd1673433f3cca21b
1788334841.156278372,EEG Signals,65535,2,1,UD2022081200650D,32,0ab4d1b9df319b6b811e8c8c571cabd2132ba05a795bfccbae449ecaf2c9aee0
1788334841.160267353,EEG Signals,65535,2,1,UD2022081200650D,32,87dcee73256b56f3c63de72bcc235c2939a60e0aa54709182a46831c19916521
1788334841.165299416,EEG Signals,65535,2,1,UD2022081200650D,32,b77437c8919792456afb06685497bca4e1f60f8edae82599ed17684e95ca4053
1788334841.169288397,EEG Signals,65535,2,1,UD2022081200650D,32,129427f2581aad34e19f972bcf4c1398cc570d8341450591dd995ab1eedf6925
1788334841.172284365,EEG Signals,65535,2,1,UD2022081200650D,32,31b5e5a56f9f35c9fb40b2ff07c36933b94cadb28defc0a92cf202521b035a28
1788334841.176293135,EEG Signals,65535,2,1,UD2022081200650D,32,36f64433b4c3d5351de86482c8419c3a785ff7802f2688837eca9ceae69ad6b3
1788334841.180283785,EEG Signals,65535,2,1,UD2022081200650D,32,6647b42d811f74a134a862298d781b07786897d30bb8ce6e107f81460ebcc2a8
1788334841.184281111,EEG Signals,65535,2,1,UD2022081200650D,32,9bcf54a383f6b847a2a60f9e5311d4aee632f4b27aa9202ca394ad8ff7510cf1
1788334841.188302517,EEG Signals,65535,2,1,UD2022081200650D,32,1476235c8d619acfc37e505856f18db4992a4532a5a69a0f142ffaf2544cc2d1
1788334841.192273617,EEG Signals,65535,2,1,UD2022081200650D,32,9cf9d76eb3f3bbef00d26eef074b61354be4eac14169bc2f498569ad87638d91
1788334841.196284771,EEG Signals,65535,2,1,UD2022081200650D,32,6f8d64fd4a313370d34d76fa02f079777710a8d51f3c65f4de4359f420935c65
1788334841.199291945,EEG Signals,65535,2,1,UD2022081200650D,32,e9da83bb87954ae8668a31c18f21ff730b4041d61704cf2a3e580008f3829021
1788334841.205297947,EEG Signals,65535,2,1,UD2022081200650D,32,02e9a25a838b80e70568d70129253db2c8ddc984d60aad5af7573d51bd699d3c
1788334841.207283258,EEG Signals,65535,2,1,UD2022081200650D,32,65aa748cd3c8d95ab5fcbcd17a191e899b6a9f1c3b775c9621f9ae3dfbc869d9
1788334841.211281776,EEG Signals,65535,2,1,UD2022081200650D,32,f0cffc1715849bf963c535e721fafcbb7a57172fcdace8a69b0a8a567b5c6a43
1788334841.215287447,EEG Signals,65535,2,1,UD2022081200650D,32,e61d7e719bd2e506911d847a8ae58be0aeb0dbc444d6a7620c1c96471db130c8
1788334841.219284296,EEG Signals,65535,2,1,UD2022081200650D,32,3fa2a848b716f12776867304b02e40520605b225adbc8a33fc891a77cab7412d
1788334841.223280907,EEG Signals,65535,2,1,UD2022081200650D,32,beed59cc6284a5f62445b07f996d00fd37908ea1ae49bd25b3fbfc56213ea8d2
1788334841.227284908,EEG Signals,65535,2,1,UD2022081200650D,32,fcd68ac00872bd01afcd168e25eb3de4b7f847568683b53110b1d76beedb999c
1788334841.231327295,EEG Signals,65535,2,1,UD2022081200650D,32,bdff1d60d931a8a61815fd25b5732f3361c70c8c22cb3e3a3705be588d66ee68
1788334841.235286236,EEG Signals,65535,2,1,UD2022081200650D,32,299ea72e8263177505bb97e542010bfbf4d4878a9fa07f98abc1bc66d8b8428f
1788334841.239283562,EEG Signals,65535,2,1,UD2022081200650D,32,f0f15c9a9d373c7e3d6ceae33e948aaed924603f67a7f563ac833b88bf137f74
1788334841.244287252,EEG Signals,65535,2,1,UD2022081200650D,32,14ca022b1bb08098cb68ddad6bda515ace852a62c8343095035a001ae476edaa
1788334841.246294022,EEG Signals,65535,2,1,UD2022081200650D,32,44947657291907a0798d11162c80e0f5a20f5073d51b3d84ccdf5e90098de029
1788334841.250286341,EEG Signals,65535,2,1,UD2022081200650D,32,ee892a305737af757c58f68b82376ef54cee5ee8ed6fb976f6003e9ffb6099d4
1788334841.254276037,EEG Signals,65535,2,1,UD2022081200650D,32,a018fd97e4d29f4b57d549ac1dd3f770b5ae23b3d4051ec1a24ada520ebc40f2
1788334841.258267879,EEG Signals,65535,2,1,UD2022081200650D,32,d09b829838e798eaf7797f9f5649de423b6dfe9d8cb426aa3a69b03f73f6d605
1788334841.262271166,EEG Signals,65535,2,1,UD2022081200650D,32,0c423f62e52c290c228398cb1d315ab564044f73ecf219d3d917992193a5a47f
1788334841.266299963,EEG Signals,65535,2,1,UD2022081200650D,32,cd4d918ad11339741d75086a85db333d3969d9a6d86ee622bdd05f6c3539e365
1788334841.270274639,EEG Signals,65535,2,1,UD2022081200650D,32,c7bc82ecaebe3ce5f871730929802daf5573b12eec3ae1cf49524a9854b6da33
1788334841.274286985,EEG Signals,65535,2,1,UD2022081200650D,32,d9db814ac1daf5e71a21a6411eeeaa0b8b200319e198eac0d04ef9136f36aa65
1788334841.277277708,EEG Signals,65535,2,1,UD2022081200650D,32,552da7a00bf556c7d76cc15fbdc465acf805b175d2101bdc4fee527b9b0cacb0
1788334841.283275366,EEG Signals,65535,2,1,UD2022081200650D,32,0b7ac7f33cb24ac91a9b499c952d1eb29b364fd9c4ce647286c8a63980182527
1788334841.285290480,EEG Signals,65535,2,1,UD2022081200650D,32,4ff9bec779121694dca19a13dc811b3b92ba9aaaf71c1184cd9fd1c28fe9a82b
1788334841.289279938,EEG Signals,65535,2,1,UD2022081200650D,32,c5a498b78983ee689bdab63903ed7f16cdc27b7a1ce295db4552bcea3fc6cbde
1788334841.293268204,EEG Signals,65535,2,1,UD2022081200650D,32,05286a8cbf22648be25e761688550cbca80d8255306e0b8cdac6a468fdfcd1b8
1788334841.297286749,EEG Signals,65535,2,1,UD2022081200650D,32,dcc164d9f861a5ef88b901d8064fd639ee772948090f7641a612430e55d6e14c
1788334841.301291704,EEG Signals,65535,2,1,UD2022081200650D,32,a97854528fd89508e628e70d44e934878a61b2315d8d311e791a096bb91b7d9b
1788334841.305281162,EEG Signals,65535,2,1,UD2022081200650D,32,5163f28632113bfa57a5b69b3a5739b91051fff40df2f763e451f6524db51283
1788334841.309292316,EEG Signals,65535,2,1,UD2022081200650D,32,ffe477bd5fff2c9badf283a2fcd52c38e5ebbafabd6e260cb0b3fa9447b0a414
1788334841.313296080,EEG Signals,65535,2,1,UD2022081200650D,32,de5472e471eff69fe49f64ddfb508f81c96eb4319d572e9651475958f7603728
1788334841.317293406,EEG Signals,65535,2,1,UD2022081200650D,32,28646e28208d38e7ad914c29b09a7573848114e0e3a0b96e97eab88f7b3ccd0d
1788334841.322291374,EEG Signals,65535,2,1,UD2022081200650D,32,46a3d59f4561ac8c4bb8a29ef4652edb9f92702d76e394a89b94417600fc6d2a
1788334841.324273586,EEG Signals,65535,2,1,UD2022081200650D,32,6a2376ce84552b83830a28c28a584ed7e578a51817900b6d8f89b7846469636e
1788334841.328315496,EEG Signals,65535,2,1,UD2022081200650D,32,d2504d4cebb92afca6d1d7c0378d27b9d80105b009861f001e327944a2da626c
1788334841.332301378,EEG Signals,65535,2,1,UD2022081200650D,32,d6b3a44c19c8a0c4de508c6ffc44a8fb7b0abd5f855cc6ec6e06bfd2af90ecd8
