session,chunk,elapsed_min,channel,in_core,psd_seconds,total_uv2,delta_uv2,delta_db,delta_rel_pct,delta_cv,theta_uv2,theta_db,theta_rel_pct,theta_cv,alpha_uv2,alpha_db,alpha_rel_pct,alpha_cv,beta_uv2,beta_db,beta_rel_pct,beta_cv
gng_flex,1,4.471325728258914,O1,False,60.5,40.3087095160462,10.89441804747405,10.372040362783768,27.027454310183685,1.5056955060317099,3.512209740882511,5.455804430507023,8.713277559740188,0.6238905117059075,5.798326990494843,7.633027032858316,14.38479936497751,0.37953812136063325,19.12670153431574,12.816400809024358,47.450542981788416,0.1677688831573572
gng_flex,1,4.471325728258914,PO9,False,60.5,134.64257687278035,101.26350312536468,20.054529473615016,75.20912439238701,1.7667118716164196,9.902932174076598,9.957638045447597,7.354978197894694,0.8992469009452356,8.459624568123894,9.273510897990656,6.283023367947818,0.6386871250172482,13.089637989497087,11.16927635753366,9.721767284553003,0.27877391843020166
gng_flex,1,4.471325728258914,P3,True,60.5,11.170569880546232,3.9117701416714006,5.923733274201136,35.01853695471549,0.7727974039325587,1.5519621690711949,1.9088113060524228,13.89331238842136,0.7040631799800046,1.4072397205947442,1.4836808497104967,12.597743316976873,0.5190146560713416,3.9808939818426055,5.999806117177737,35.637340121522456,0.28724548278905593
gng_flex,1,4.471325728258914,P7,False,60.5,17.30005580962621,4.841539770779716,6.84983503711583,27.985688740297327,0.9979820923100032,2.4934521268959022,3.968010343853307,14.412971578441264,0.6035619151130776,2.6615912710256318,4.251413635477148,15.38487101032733,0.5891618566024487,6.747426715534726,8.291381763390817,39.002340742625115,0.5043241797394882
gng_flex,1,4.471325728258914,CP1,False,60.5,7.696796355086593,2.986704397394733,4.751922413744362,38.80451371720268,0.7096812080693531,1.2622673966179307,1.0115136487206535,16.39990638161726,0.4463416067933709,0.798244724130326,-0.9786394317831841,10.371129588257702,0.28794425266368096,2.43794147470406,3.870232757211821,31.674756122303975,0.4120392011286753
gng_flex,1,4.471325728258914,CP5,False,60.5,7.444228670441203,2.6544450104288075,4.2397373291142095,35.6577575453695,0.560178604079817,1.2116274265656215,0.8336909552190603,16.276064051828907,0.23860606686962718,0.9607307661541148,-0.17398301359318358,12.905712716334042,0.4074315825077448,2.3864770363466157,3.7775725976409764,32.0580834092671,0.2302640675965492
gng_flex,1,4.471325728258914,C4,True,60.5,8.081618690134441,2.895025959185188,4.616524623226384,35.822352800674246,0.5637974338630753,1.352468218043431,1.3112706831425405,16.735115450255574,0.4293124801862025,0.9641632496753125,-0.15849426231349176,11.930323449339495,0.48910899476640407,2.588276805629385,4.130107205008794,32.02671277709501,0.21563284694767074
gng_flex,1,4.471325728258914,T8,False,60.5,25.32386138249099,9.1636281586892,9.620674580920195,36.185746005642585,0.7758568433866359,4.615930463324714,6.642592577685948,18.22759331053749,0.6481878822594586,3.3367057498905526,5.233179097314028,13.176133368813822,0.3732474121525072,7.338347585601942,8.655982785474606,28.977996186141276,0.37591386300221
gng_flex,1,4.471325728258914,FC2,False,60.5,9.713538045444155,4.121764565585049,6.150831813327144,42.43319526110509,1.2957785270777304,1.6364187636868737,2.138944506105881,16.846783901303468,0.5462509011915986,0.9137170072945651,-0.39188291356763993,9.406634359383775,0.48209334213376154,2.78374730825188,4.446298101006773,28.658428012823954,0.3290501090845723
gng_flex,1,4.471325728258914,FC6,False,60.5,18.599083031505447,8.748764044378515,9.419467036943471,47.03868480805622,0.6910465089585434,2.846992278368793,4.543862892521985,15.307164732509673,0.4024299074829222,1.8164851670321616,2.5923185587207027,9.766530769044754,0.53304340813464,4.714081173442511,6.733970565240367,25.345771968742824,0.3323593918155087
gng_flex,1,4.471325728258914,FT10,False,60.5,63.560229740208655,41.864929570411164,16.218503649290604,65.86654853440078,1.609749862380892,8.21660761848832,9.146925478724707,12.92727803545121,0.5379364127290024,4.574292473642893,6.603239293193516,7.196784046155143,0.2783502581396774,7.434465899296345,8.712497737563982,11.696725971072519,0.3308073854463634
